stagione,giornata,squadra,player,player_norm,voto_gds,fantavoto,gol,assist,ammonizioni,espulsioni,autogol,rig_segnati,rig_sbagliati,avversario,partita
2020-2021,32.0,Fiorentina,AMRABAT Sofyan,amrabat sofyan,6.0,6.0,0,0,0,0,0,0.0,0.0,Verona,Verona - Fiorentina
2020-2021,32.0,Fiorentina,BONAVENTURA Giacomo,bonaventura giacomo,6.5,6.0,0,0,1,0,0,0.0,0.0,Verona,Verona - Fiorentina
2020-2021,32.0,Fiorentina,BORJA VALERO,borja valero,,,0,0,0,0,0,0.0,0.0,Verona,Verona - Fiorentina
2020-2021,32.0,Fiorentina,CALLEJON Jose Maria,callejon jose maria,,,0,0,0,0,0,0.0,0.0,Verona,Verona - Fiorentina
2020-2021,32.0,Fiorentina,CASTROVILLI Gaetano,castrovilli gaetano,,,0,0,0,0,0,0.0,0.0,Verona,Verona - Fiorentina
2020-2021,32.0,Fiorentina,EYSSERIC Valentin,eysseric valentin,,,0,0,0,0,0,0.0,0.0,Verona,Verona - Fiorentina
2020-2021,32.0,Fiorentina,MONTIEL Tofol,montiel tofol,,,0,0,0,0,0,0.0,0.0,Verona,Verona - Fiorentina
2020-2021,32.0,Fiorentina,PULGAR Erick,pulgar erick,6.0,6.0,0,0,0,0,0,0.0,0.0,Verona,Verona - Fiorentina
2020-2021,32.0,Fiorentina,KOKORIN Aleksandr,kokorin aleksandr,,,0,0,0,0,0,0.0,0.0,Verona,Verona - Fiorentina
2020-2021,32.0,Fiorentina,KOUAME' Christian,kouame' christian,5.5,5.0,0,0,1,0,0,0.0,0.0,Verona,Verona - Fiorentina
2020-2021,32.0,Fiorentina,RIBERY Franck,ribery franck,5.5,5.5,0,0,0,0,0,0.0,0.0,Verona,Verona - Fiorentina
2020-2021,32.0,Fiorentina,VLAHOVIC Dusan,vlahovic dusan,6.5,9.5,1,0,0,0,0,1.0,0.0,Verona,Verona - Fiorentina
2020-2021,32.0,Genoa,MARCHETTI Federico,marchetti federico,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,PALEARI Alberto,paleari alberto,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,PERIN Mattia,perin mattia,6.0,4.0,-2,0,0,0,0,0.0,1.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,ZIMA Lukas,zima lukas,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,BIRASCHI Davide,biraschi davide,5.5,5.5,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,CRISCITO Domenico,criscito domenico,6.0,6.0,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,CZYBORRA Lennart,czyborra lennart,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,GHIGLIONE Paolo,ghiglione paolo,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,GOLDANIGA Edoardo,goldaniga edoardo,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,MASIELLO Andrea,masiello andrea,6.5,6.5,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,ONGUENE Jerome,onguene jerome,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,PELLEGRINI Luca,pellegrini luca,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,ZAPATA Cristian,zapata cristian,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,ZAPPACOSTA Davide,zappacosta davide,6.0,6.0,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,BADELJ Milan,badelj milan,6.0,6.0,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,BEHRAMI Valon,behrami valon,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,CASSATA Francesco,cassata francesco,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,EBONGUE Steeve-Mike.,ebongue steeve-mike.,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,MELEGONI Filippo,melegoni filippo,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,PORTANOVA Manolo,portanova manolo,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,RADOVANOVIC Ivan,radovanovic ivan,4.0,3.5,0,0,1,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,ROVELLA Nicolo,rovella nicolo,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,STROOTMAN Kevin,strootman kevin,6.0,5.5,0,0,1,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,ZAJC Miha,zajc miha,5.5,5.5,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,CASO Giuseppe,caso giuseppe,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,CLEONISE Denilho,cleonise denilho,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,DESTRO Mattia,destro mattia,5.0,5.0,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,PANDEV Goran,pandev goran,7.5,13.5,2,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,PJACA Marko,pjaca marko,5.5,5.5,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,SCAMACCA Gianluca,scamacca gianluca,,,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Genoa,SHOMURODOV Eldor,shomurodov eldor,5.0,5.0,0,0,0,0,0,0.0,0.0,Benevento,Genoa - Benevento
2020-2021,32.0,Inter,HANDANOVIC Samir,handanovic samir,5.0,4.0,-1,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,PADELLI Daniele,padelli daniele,,,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,RADU Ionut,radu ionut,,,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,BASTONI Alessandro,bastoni alessandro,6.0,6.0,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,D'AMBROSIO Danilo,d'ambrosio danilo,,,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,DARMIAN Matteo,darmian matteo,,,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,DE VRIJ Stefan,de vrij stefan,6.5,6.5,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,HAKIMI Achraf,hakimi achraf,7.0,7.0,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,KOLAROV Aleksandar,kolarov aleksandar,,,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,RANOCCHIA Andrea,ranocchia andrea,,,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,SKRINIAR Milan,skriniar milan,6.0,6.0,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,YOUNG Ashley,young ashley,6.0,6.0,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,BARELLA Nicolo',barella nicolo',6.0,6.0,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,BROZOVIC Marcelo,brozovic marcelo,5.5,5.5,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,ERIKSEN Christian,eriksen christian,5.5,5.5,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,GAGLIARDINI Roberto,gagliardini roberto,,,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,SENSI Stefano,sensi stefano,,,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,VECINO Matias,vecino matias,,,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,VIDAL Arturo,vidal arturo,,,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,LUKAKU Romelu,lukaku romelu,5.5,5.5,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,MARTINEZ Lautaro,martinez lautaro,6.5,6.5,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,PERISIC Ivan,perisic ivan,6.5,10.0,1,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,PINAMONTI Andrea,pinamonti andrea,,,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Inter,SANCHEZ Alexis,sanchez alexis,6.0,6.0,0,0,0,0,0,0.0,0.0,Spezia,Spezia - Inter
2020-2021,32.0,Juventus,BUFFON Gianluigi,buffon gianluigi,6.0,5.0,-1,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,PINSOGLIO Carlo,pinsoglio carlo,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,SZCZESNY Wojciech,szczesny wojciech,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,ALEX SANDRO,alex sandro,7.5,16.5,2,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,BONUCCI Leonardo,bonucci leonardo,6.5,6.5,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,CHIELLINI Giorgio,chiellini giorgio,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,CUADRADO Juan,cuadrado juan,7.0,9.0,0,2,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,DANILO,danilo,6.0,6.0,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,DE LIGT Matthijs,de ligt matthijs,7.0,12.5,1,1,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,DEMIRAL Merih,demiral merih,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,DRAGUSIN Radu,dragusin radu,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,FRABOTTA Gianluca,frabotta gianluca,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,ARTHUR,arthur,6.0,6.0,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,BENTANCUR Rodrigo,bentancur rodrigo,6.5,6.5,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,BERNARDESCHI Federi.,bernardeschi federi.,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,CHIESA Federico,chiesa federico,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,FAGIOLI Nicolo,fagioli nicolo,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,KULUSEVSKI Dejan,kulusevski dejan,6.0,6.0,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,MCKENNIE Weston,mckennie weston,6.0,5.5,0,0,1,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,RABIOT Adrien,rabiot adrien,6.0,6.0,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,RAMSEY Aaron,ramsey aaron,6.0,6.0,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,DYBALA Paulo,dybala paulo,6.5,6.5,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,MORATA Alvaro,morata alvaro,,,0,0,0,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Juventus,RONALDO Cristiano,ronaldo cristiano,5.0,4.5,0,0,1,0,0,0.0,0.0,Parma,Juventus - Parma
2020-2021,32.0,Lazio,ALIA Marco,alia marco,,,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,REINA Pepe,reina pepe,4.0,-1.0,-5,0,0,0,0,0.0,1.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,STRAKOSHA Thomas,strakosha thomas,,,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,ACERBI Francesco,acerbi francesco,5.0,5.0,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,ARMINI Nicolo,armini nicolo,,,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,FARES Mohamed,fares mohamed,4.0,4.0,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,HOEDT Wesley,hoedt wesley,,,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,LAZZARI Manuel,lazzari manuel,5.5,5.5,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,LUIZ FELIPE Ramos M.,luiz felipe ramos m.,,,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,LULIC Senad,lulic senad,5.5,5.5,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,MARUSIC Adam,marusic adam,4.0,4.0,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,MUSACCHIO Mateo,musacchio mateo,,,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,PATRIC,patric,,,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,RADU Stefan,radu stefan,4.5,4.5,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,AKPA AKPRO Jean-Dan.,akpa akpro jean-dan.,,,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,ALBERTO Luis,alberto luis,5.0,5.0,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,ANDERSON Djavan,anderson djavan,,,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,CATALDI Danilo,cataldi danilo,6.0,6.0,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,ESCALANTE Gonzalo,escalante gonzalo,,,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,LEIVA Lucas,leiva lucas,5.0,4.5,0,0,1,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,MILINKOVIC-SAVIC Se.,milinkovic-savic se.,6.0,9.5,1,0,1,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,PAROLO Marco,parolo marco,,,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,PEREIRA Andreas,pereira andreas,6.0,6.5,0,1,1,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,CAICEDO Felipe,caicedo felipe,,,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,CORREA Joaquin,correa joaquin,5.5,5.5,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,IMMOBILE Ciro,immobile ciro,6.5,9.0,1,0,1,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,MORO Raul,moro raul,,,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Lazio,MURIQI Vedat,muriqi vedat,,,0,0,0,0,0,0.0,0.0,Napoli,Napoli - Lazio
2020-2021,32.0,Milan,DONNARUMMA Antonio,donnarumma antonio,,,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,DONNARUMMA Gianluigi,donnarumma gianluigi,6.5,4.5,-2,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,TATARUSANU Ciprian,tatarusanu ciprian,,,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,CALABRIA Davide,calabria davide,6.0,6.0,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,DALOT Diogo,dalot diogo,5.5,5.5,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,GABBIA Matteo,gabbia matteo,,,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,HERNANDEZ Theo,hernandez theo,,,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,KALULU Pierre,kalulu pierre,,,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,KJAER Simon,kjaer simon,6.0,6.0,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,ROMAGNOLI Alessio,romagnoli alessio,,,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,TOMORI Fikayo,tomori fikayo,5.0,5.0,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,BENNACER Ismael,bennacer ismael,,,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,CALHANOGLU Hakan,calhanoglu hakan,7.0,10.5,1,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,CASTILLEJO Samu,castillejo samu,,,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,DIAZ Brahim,diaz brahim,,,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,KESSIE' Franck,kessie' franck,6.0,6.0,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,KRUNIC Rade,krunic rade,5.0,5.0,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,MALDINI Daniel,maldini daniel,,,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,MEITE Soualiho,meite soualiho,5.5,5.5,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,SAELEMAEKERS Alexis,saelemaekers alexis,6.0,7.0,0,1,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,TONALI Sandro,tonali sandro,,,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,HAUGE Jens Petter,hauge jens petter,,,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,IBRAHIMOVIC Zlatan,ibrahimovic zlatan,,,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,LEAO Rafael,leao rafael,5.0,5.0,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,MANDZUKIC Mario,mandzukic mario,5.5,5.5,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Milan,REBIC Ante,rebic ante,5.5,5.5,0,0,0,0,0,0.0,0.0,Sassuolo,Milan - Sassuolo
2020-2021,32.0,Napoli,CONTINI Nikita,contini nikita,,,0,0,0,0,0,0.0,0.0,Lazio,Napoli - Lazio
2020-2021,32.0,Napoli,MERET Alex,meret alex,5.5,3.5,-2,0,0,0,0,0.0,0.0,Lazio,Napoli - Lazio
2020-2021,32.0,Napoli,OSPINA David,ospina david,,,0,0,0,0,0,0.0,0.0,Lazio,Napoli - Lazio
2020-2021,32.0,Napoli,DI LORENZO Giovanni,di lorenzo giovanni,6.5,6.0,0,0,1,0,0,0.0,0.0,Lazio,Napoli - Lazio
2020-2021,32.0,Napoli,GHOULAM Faouzi,ghoulam faouzi,,,0,0,0,0,0,0.0,0.0,Lazio,Napoli - Lazio
2020-2021,32.0,Napoli,HYSAJ Elseid,hysaj elseid,6.5,7.5,0,1,0,0,0,0.0,0.0,Lazio,Napoli - Lazio
2020-2021,32.0,Napoli,KOULIBALY Kalidou,koulibaly kalidou,7.0,7.0,0,0,0,0,0,0.0,0.0,Lazio,Napoli - Lazio
2020-2021,32.0,Napoli,MAKSIMOVIC Nikola,maksimovic nikola,,,0,0,0,0,0,0.0,0.0,Lazio,Napoli - Lazio
2020-2021,32.0,Napoli,MANOLAS Konstantinos,manolas konstantinos,6.5,6.0,0,0,1,0,0,0.0,0.0,Lazio,Napoli - Lazio
2020-2021,32.0,Napoli,MARIO RUI Silva Dua.,mario rui silva dua.,,,0,0,0,0,0,0.0,0.0,Lazio,Napoli - Lazio
2020-2021,32.0,Napoli,RRAHMANI Amir,rrahmani amir,6.0,6.0,0,0,0,0,0,0.0,0.0,Lazio,Napoli - Lazio
2020-2021,32.0,Napoli,BAKAYOKO Tiemoue',bakayoko tiemoue',6.5,6.5,0,0,0,0,0,0.0,0.0,Lazio,Napoli - Lazio
2020-2021,32.0,Napoli,DEMME Diego,demme diego,,,0,0,0,0,0,0.0,0.0,Lazio,Napoli - Lazio
2020-2021,32.0,Napoli,ELMAS Eljif,elmas eljif,,,0,0,0,0,0,0.0,0.0,Lazio,Napoli - Lazio
2020-2021,32.0,Napoli,LOBOTKA Stanislav,lobotka stanislav,,,0,0,0,0,0,0.0,0.0,Lazio,Napoli - Lazio
2020-2021,32.0,Napoli,POLITANO Matteo,politano matteo,6.5,10.0,1,0,0,0,0,0.0,0.0,Lazio,Napoli - Lazio
