id,isResult,side,h,a,goals,xG,datetime,forecast,result
30139,False,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-22 12:00:00,,
30152,False,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-04 12:00:00,,
30160,False,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-12 12:00:00,,
30171,False,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-19 12:00:00,,
30178,False,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-26 12:00:00,,
30193,False,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-03 12:00:00,,
30195,False,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-10 12:00:00,,
30213,False,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-17 12:00:00,,
30220,False,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-24 12:00:00,,
29844,True,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '0', 'a': '0'}","{'h': '0.56563', 'a': '0.55094'}",2025-08-23 16:30:00,"{'w': 0.28594885394185854, 'd': 0.4376574939692856, 'l': 0.2763936520888559}",d
29860,True,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '1'}","{'h': '0.593013', 'a': '1.55128'}",2025-08-31 16:30:00,"{'w': 0.14032206182181683, 'd': 0.2523911812977724, 'l': 0.6072867567503499}",l
29873,True,a,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '1'}","{'h': '1.56467', 'a': '2.54288'}",2025-09-15 18:45:00,"{'w': 0.22701808127221393, 'd': 0.18419609419462543, 'l': 0.5887857386190716}",d
29877,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '1'}","{'h': '1.78786', 'a': '0.794732'}",2025-09-20 13:00:00,"{'w': 0.6099328043792982, 'd': 0.22769821136238685, 'l': 0.16236898338107408}",l
29886,True,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '3'}","{'h': '1.47659', 'a': '3.54059'}",2025-09-29 18:45:00,"{'w': 0.11804657226695393, 'd': 0.12347138188811259, 'l': 0.7584771629335331}",l
29900,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '1'}","{'h': '1.87915', 'a': '0.691583'}",2025-10-05 16:00:00,"{'w': 0.6567331035282659, 'd': 0.21322548147960774, 'l': 0.1300414132913839}",l
29909,True,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '0', 'a': '0'}","{'h': '2.21692', 'a': '0.0544873'}",2025-10-19 13:00:00,"{'w': 0.8778597244092424, 'd': 0.11601025213950686, 'l': 0.00613000862293492}",d
29923,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '1'}","{'h': '1.8196', 'a': '1.9796'}",2025-10-26 10:30:00,"{'w': 0.3622672557479592, 'd': 0.21231184282395407, 'l': 0.42542089693613544}",l
29928,True,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': '0', 'a': '2'}","{'h': '1.3491', 'a': '1.57974'}",2025-10-29 18:45:00,"{'w': 0.32656019016989973, 'd': 0.24455986514015446, 'l': 0.4288799445042486}",l
29940,False,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-02 12:00:00,,
29947,False,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-09 12:00:00,,
29955,False,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-23 12:00:00,,
29967,False,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-30 12:00:00,,
29982,False,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-07 12:00:00,,
29987,False,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-14 12:00:00,,
29997,False,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-21 12:00:00,,
30010,False,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-28 12:00:00,,
30018,False,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-03 12:00:00,,
30028,False,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-06 17:45:00,,
30037,False,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-11 12:00:00,,
30048,False,a,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-18 12:00:00,,
30057,False,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-25 12:00:00,,
30068,False,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-01 12:00:00,,
30080,False,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-08 12:00:00,,
30086,False,a,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-15 12:00:00,,
30098,False,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-22 12:00:00,,
30105,False,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-01 12:00:00,,
30118,False,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-08 12:00:00,,
30133,False,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-15 12:00:00,,
30139,False,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-22 12:00:00,,
30146,False,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-04 12:00:00,,
30159,False,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-12 12:00:00,,
30168,False,a,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-19 12:00:00,,
30177,False,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-26 12:00:00,,
30184,False,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-03 12:00:00,,
30197,False,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-10 12:00:00,,
30207,False,h,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-17 12:00:00,,
30218,False,a,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-24 12:00:00,,
29845,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '2'}","{'h': '0.298477', 'a': '1.55456'}",2025-08-23 16:30:00,"{'w': 0.06748410065522317, 'd': 0.23838256883066175, 'l': 0.6941333303802775}",l
29854,True,a,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '3', 'a': '2'}","{'h': '3.52949', 'a': '1.32978'}",2025-08-29 16:30:00,"{'w': 0.7817897098542896, 'd': 0.11708546061814384, 'l': 0.10112012335356428}",l
29870,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '0'}","{'h': '1.2156', 'a': '0.858246'}",2025-09-14 16:00:00,"{'w': 0.4439891110632688, 'd': 0.29528295672555566, 'l': 0.2607279322065534}",w
29880,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '1'}","{'h': '3.12186', 'a': '0.850824'}",2025-09-21 18:45:00,"{'w': 0.8176182802326274, 'd': 0.11362968836225332, 'l': 0.0687509431130571}",l
29893,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '3', 'a': '1'}","{'h': '2.31332', 'a': '1.19344'}",2025-09-28 10:30:00,"{'w': 0.6242358126426526, 'd': 0.19087415342821124, 'l': 0.18489000825152918}",w
29903,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '0', 'a': '1'}","{'h': '0.810981', 'a': '1.5058'}",2025-10-03 18:45:00,"{'w': 0.20204350104693478, 'd': 0.26113004402243173, 'l': 0.5368264548437809}",w
29910,True,a,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '0', 'a': '0'}","{'h': '0.66998', 'a': '0.77146'}",2025-10-18 13:00:00,"{'w': 0.2820135977740785, 'd': 0.37560798435087067, 'l': 0.34237841787504203}",d
29922,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '1'}","{'h': '0.949353', 'a': '2.25968'}",2025-10-26 13:00:00,"{'w': 0.14448202692108816, 'd': 0.1862278351203209, 'l': 0.6692901189784424}",l
29926,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '1', 'a': '2'}","{'h': '0.845219', 'a': '0.937652'}",2025-10-30 16:30:00,"{'w': 0.3095186689193007, 'd': 0.3302689013707686, 'l': 0.36021242970978196}",w
29940,False,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-02 12:00:00,,
29944,False,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-09 12:00:00,,
29961,False,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-23 12:00:00,,
29966,False,a,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-30 12:00:00,,
29980,False,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-07 12:00:00,,
29989,False,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-14 12:00:00,,
30002,False,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-21 12:00:00,,
30004,False,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-28 12:00:00,,
30022,False,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-03 12:00:00,,
30032,False,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-06 17:45:00,,
30041,False,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-11 12:00:00,,
30047,False,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-18 12:00:00,,
30062,False,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-25 12:00:00,,
30071,False,a,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-01 12:00:00,,
30075,False,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-08 12:00:00,,
30093,False,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-15 12:00:00,,
30103,False,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-22 12:00:00,,
30112,False,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-01 12:00:00,,
30120,False,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-08 12:00:00,,
30130,False,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-15 12:00:00,,
30140,False,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-22 12:00:00,,
30151,False,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-04 12:00:00,,
30159,False,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-12 12:00:00,,
30170,False,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-19 12:00:00,,
30176,False,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-26 12:00:00,,
30192,False,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-03 12:00:00,,
30203,False,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-10 12:00:00,,
30212,False,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-17 12:00:00,,
30221,False,a,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-24 12:00:00,,
29845,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '2'}","{'h': '0.298477', 'a': '1.55456'}",2025-08-23 16:30:00,"{'w': 0.06748410065522317, 'd': 0.23838256883066175, 'l': 0.6941333303802775}",w
29859,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '0'}","{'h': '1.73158', 'a': '0.64413'}",2025-08-30 18:45:00,"{'w': 0.6366466297143906, 'd': 0.2293712323616355, 'l': 0.13398213735183426}",w
29866,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '3'}","{'h': '1.39098', 'a': '3.55376'}",2025-09-13 18:45:00,"{'w': 0.10678213040444662, 'd': 0.11877489427189955, 'l': 0.7744378751595955}",w
29883,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'h': '3', 'a': '2'}","{'h': '1.18611', 'a': '2.51985'}",2025-09-22 18:45:00,"{'w': 0.16140350267250755, 'd': 0.17499264152774957, 'l': 0.6636037793539789}",w
29889,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '2', 'a': '1'}","{'h': '0.952575', 'a': '2.23894'}",2025-09-28 18:45:00,"{'w': 0.14711596539395866, 'd': 0.18822312166860403, 'l': 0.6646608960874741}",l
29900,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '1'}","{'h': '1.87915', 'a': '0.691583'}",2025-10-05 16:00:00,"{'w': 0.6567331035282659, 'd': 0.21322548147960774, 'l': 0.1300414132913839}",w
29906,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '0'}","{'h': '1.90815', 'a': '1.71911'}",2025-10-18 16:00:00,"{'w': 0.42933593335067965, 'd': 0.21752175164139717, 'l': 0.3531423124055836}",l
29920,True,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '3', 'a': '1'}","{'h': '1.18626', 'a': '2.07077'}",2025-10-25 16:00:00,"{'w': 0.21300942734869444, 'd': 0.20971035564651586, 'l': 0.577280210894888}",w
29931,True,a,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '1'}","{'h': '1.02929', 'a': '0.92446'}",2025-10-28 16:30:00,"{'w': 0.3715532253800642, 'd': 0.31229970467882384, 'l': 0.31614706994056246}",w
29938,False,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-02 12:00:00,,
29945,False,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-09 12:00:00,,
29960,False,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-23 12:00:00,,
29973,False,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-30 12:00:00,,
29978,False,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-07 12:00:00,,
29993,False,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-14 12:00:00,,
30001,False,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-21 12:00:00,,
30005,False,a,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-28 12:00:00,,
30021,False,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-03 12:00:00,,
30029,False,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-06 17:45:00,,
30038,False,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-11 12:00:00,,
30047,False,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-18 12:00:00,,
30059,False,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-25 12:00:00,,
30069,False,h,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-01 12:00:00,,
30080,False,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-08 12:00:00,,
